"date","P1_B_BCap_Blos_BArr__niq","P1_B_BCap_S1los_BArr__niq","P1_B_BCap_S2los_BArr__niq","P1_B_S1Cap_Blos_BArr__niq","P1_B_S1Cap_S1los_BArr__niq","P1_B_S1Cap_S2los_BArr__niq","P1_B_BCap_Blos_S1Arr__niq","P1_B_BCap_S1los_S1Arr__niq","P1_B_BCap_S2los_S1Arr__niq","P1_B_S1Cap_Blos_S1Arr__niq","P1_B_S1Cap_S1los_S1Arr__niq","P1_B_S1Cap_S2los_S1Arr__niq","P1_NS_BCap_Blos_BArr__niq","P1_NS_BCap_S1los_BArr__niq","P1_NS_BCap_S2los_BArr__niq","P1_NS_S1Cap_Blos_BArr__niq","P1_NS_S1Cap_S1los_BArr__niq","P1_NS_S1Cap_S2los_BArr__niq","P1_NS_BCap_Blos_S1Arr__niq","P1_NS_BCap_S1los_S1Arr__niq","P1_NS_BCap_S2los_S1Arr__niq","P1_NS_S1Cap_Blos_S1Arr__niq","P1_NS_S1Cap_S1los_S1Arr__niq","P1_NS_S1Cap_S2los_S1Arr__niq","P1_SG_BCap_Blos_BArr__niq","P1_SG_BCap_S1los_BArr__niq","P1_SG_BCap_S2los_BArr__niq","P1_SG_S1Cap_Blos_BArr__niq","P1_SG_S1Cap_S1los_BArr__niq","P1_SG_S1Cap_S2los_BArr__niq","P1_SG_BCap_Blos_S1Arr__niq","P1_SG_BCap_S1los_S1Arr__niq","P1_SG_BCap_S2los_S1Arr__niq","P1_SG_S1Cap_Blos_S1Arr__niq","P1_SG_S1Cap_S1los_S1Arr__niq","P1_SG_S1Cap_S2los_S1Arr__niq","P1_B_BCap_Blos_BArr__occ","P1_B_BCap_S1los_BArr__occ","P1_B_BCap_S2los_BArr__occ","P1_B_S1Cap_Blos_BArr__occ","P1_B_S1Cap_S1los_BArr__occ","P1_B_S1Cap_S2los_BArr__occ","P1_B_BCap_Blos_S1Arr__occ","P1_B_BCap_S1los_S1Arr__occ","P1_B_BCap_S2los_S1Arr__occ","P1_B_S1Cap_Blos_S1Arr__occ","P1_B_S1Cap_S1los_S1Arr__occ","P1_B_S1Cap_S2los_S1Arr__occ","P1_NS_BCap_Blos_BArr__occ","P1_NS_BCap_S1los_BArr__occ","P1_NS_BCap_S2los_BArr__occ","P1_NS_S1Cap_Blos_BArr__occ","P1_NS_S1Cap_S1los_BArr__occ","P1_NS_S1Cap_S2los_BArr__occ","P1_NS_BCap_Blos_S1Arr__occ","P1_NS_BCap_S1los_S1Arr__occ","P1_NS_BCap_S2los_S1Arr__occ","P1_NS_S1Cap_Blos_S1Arr__occ","P1_NS_S1Cap_S1los_S1Arr__occ","P1_NS_S1Cap_S2los_S1Arr__occ","P1_SG_BCap_Blos_BArr__occ","P1_SG_BCap_S1los_BArr__occ","P1_SG_BCap_S2los_BArr__occ","P1_SG_S1Cap_Blos_BArr__occ","P1_SG_S1Cap_S1los_BArr__occ","P1_SG_S1Cap_S2los_BArr__occ","P1_SG_BCap_Blos_S1Arr__occ","P1_SG_BCap_S1los_S1Arr__occ","P1_SG_BCap_S2los_S1Arr__occ","P1_SG_S1Cap_Blos_S1Arr__occ","P1_SG_S1Cap_S1los_S1Arr__occ","P1_SG_S1Cap_S2los_S1Arr__occ","P1_B_BCap_Blos_BArr__wait","P1_B_BCap_S1los_BArr__wait","P1_B_BCap_S2los_BArr__wait","P1_B_S1Cap_Blos_BArr__wait","P1_B_S1Cap_S1los_BArr__wait","P1_B_S1Cap_S2los_BArr__wait","P1_B_BCap_Blos_S1Arr__wait","P1_B_BCap_S1los_S1Arr__wait","P1_B_BCap_S2los_S1Arr__wait","P1_B_S1Cap_Blos_S1Arr__wait","P1_B_S1Cap_S1los_S1Arr__wait","P1_B_S1Cap_S2los_S1Arr__wait","P1_NS_BCap_Blos_BArr__wait","P1_NS_BCap_S1los_BArr__wait","P1_NS_BCap_S2los_BArr__wait","P1_NS_S1Cap_Blos_BArr__wait","P1_NS_S1Cap_S1los_BArr__wait","P1_NS_S1Cap_S2los_BArr__wait","P1_NS_BCap_Blos_S1Arr__wait","P1_NS_BCap_S1los_S1Arr__wait","P1_NS_BCap_S2los_S1Arr__wait","P1_NS_S1Cap_Blos_S1Arr__wait","P1_NS_S1Cap_S1los_S1Arr__wait","P1_NS_S1Cap_S2los_S1Arr__wait","P1_SG_BCap_Blos_BArr__wait","P1_SG_BCap_S1los_BArr__wait","P1_SG_BCap_S2los_BArr__wait","P1_SG_S1Cap_Blos_BArr__wait","P1_SG_S1Cap_S1los_BArr__wait","P1_SG_S1Cap_S2los_BArr__wait","P1_SG_BCap_Blos_S1Arr__wait","P1_SG_BCap_S1los_S1Arr__wait","P1_SG_BCap_S2los_S1Arr__wait","P1_SG_S1Cap_Blos_S1Arr__wait","P1_SG_S1Cap_S1los_S1Arr__wait","P1_SG_S1Cap_S2los_S1Arr__wait","P1_B_BCap_Blos_BArr__cost","P1_B_BCap_S1los_BArr__cost","P1_B_BCap_S2los_BArr__cost","P1_B_S1Cap_Blos_BArr__cost","P1_B_S1Cap_S1los_BArr__cost","P1_B_S1Cap_S2los_BArr__cost","P1_B_BCap_Blos_S1Arr__cost","P1_B_BCap_S1los_S1Arr__cost","P1_B_BCap_S2los_S1Arr__cost","P1_B_S1Cap_Blos_S1Arr__cost","P1_B_S1Cap_S1los_S1Arr__cost","P1_B_S1Cap_S2los_S1Arr__cost","P1_NS_BCap_Blos_BArr__cost","P1_NS_BCap_S1los_BArr__cost","P1_NS_BCap_S2los_BArr__cost","P1_NS_S1Cap_Blos_BArr__cost","P1_NS_S1Cap_S1los_BArr__cost","P1_NS_S1Cap_S2los_BArr__cost","P1_NS_BCap_Blos_S1Arr__cost","P1_NS_BCap_S1los_S1Arr__cost","P1_NS_BCap_S2los_S1Arr__cost","P1_NS_S1Cap_Blos_S1Arr__cost","P1_NS_S1Cap_S1los_S1Arr__cost","P1_NS_S1Cap_S2los_S1Arr__cost","P1_SG_BCap_Blos_BArr__cost","P1_SG_BCap_S1los_BArr__cost","P1_SG_BCap_S2los_BArr__cost","P1_SG_S1Cap_Blos_BArr__cost","P1_SG_S1Cap_S1los_BArr__cost","P1_SG_S1Cap_S2los_BArr__cost","P1_SG_BCap_Blos_S1Arr__cost","P1_SG_BCap_S1los_S1Arr__cost","P1_SG_BCap_S2los_S1Arr__cost","P1_SG_S1Cap_Blos_S1Arr__cost","P1_SG_S1Cap_S1los_S1Arr__cost","P1_SG_S1Cap_S2los_S1Arr__cost"
2023-04-05,10.1,0,0.06,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.736,47.584,64.192,83.672,47.584,64.096,86.816,46.584,64.704,83.752,46.584,64.664,34.368,20.552,28.496,34.368,20.552,28.496,36.68,21.44,29.224,36.68,21.44,29.224,43.4,35.768,37.672,43.4,35.768,37.672,40.936,34.48,37.416,40.936,34.48,37.416,1.50947867298578,0,0.0188172043010753,0,0,0,1.08816120906801,0,0.00259067357512953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30287.1,14870,20080.76,26147.5,14870,20030,29185.24,14557.5,20220,26172.5,14557.5,20207.5,10740,6422.5,8905,10740,6422.5,8905,11462.5,6700,9132.5,11462.5,6700,9132.5,13562.5,11177.5,11772.5,13562.5,11177.5,11772.5,12792.5,10775,11692.5,12792.5,10775,11692.5
2023-04-06,10,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.784,48.176,66.056,85.488,48.176,65.896,87.296,48.464,67.392,85.544,48.464,67.352,36.184,23.144,29.936,36.184,23.144,29.936,39.848,23.2,31.448,39.848,23.2,31.448,46.168,38.12,40.424,46.168,38.12,40.424,43.464,37.216,40.208,43.464,37.216,40.208,1.48138957816377,0,0.0169082125603865,0,0,0,1.12085308056872,0,0.0050125313283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30580,15055,20642.5,26715,15055,20592.5,29425.2,15145,21060,26732.5,15145,21047.5,11307.5,7232.5,9355,11307.5,7232.5,9355,12452.5,7250,9827.5,12452.5,7250,9827.5,14427.5,11912.5,12632.5,14427.5,11912.5,12632.5,13582.5,11630,12565,13582.5,11630,12565
2023-04-07,11.68,0,0.04,0,0,0,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.088,53.304,70.448,89.448,53.304,70.416,89.048,51.472,71.552,89.432,51.472,71.52,38.336,24.08,31.984,38.336,24.08,31.984,41.272,24.576,32.48,41.272,24.576,32.48,49.752,40.856,44.76,49.752,40.856,44.76,48.472,40.504,45.368,48.472,40.504,45.368,1.51923076923077,0,0.00753768844221105,0,0,0,0.917647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31568.78,16657.5,22028.84,27952.5,16657.5,22005,30443.26,16085,22360,27947.5,16085,22350,11980,7525,9995,11980,7525,9995,12897.5,7680,10150,12897.5,7680,10150,15547.5,12767.5,13987.5,15547.5,12767.5,13987.5,15147.5,12657.5,14177.5,15147.5,12657.5,14177.5
2023-04-08,14.8,0,0.26,0,0,0,11.06,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.616,59.984,75.904,95.808,59.984,76.2,90.624,57.432,77.664,96.896,57.432,77.88,39.048,24.136,31.576,39.048,24.136,31.576,40.888,25.256,32.512,40.888,25.256,32.512,50.928,41.848,46.336,50.928,41.848,46.336,49.624,43.736,47.064,49.624,43.736,47.064,1.28756476683938,0,0.00462962962962963,0,0,0,0.959619952494062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33125.8,18745,23809.96,29940,18745,23812.5,32146.76,17947.5,24318.44,30280,17947.5,24337.5,12202.5,7542.5,9867.5,12202.5,7542.5,9867.5,12777.5,7892.5,10160,12777.5,7892.5,10160,15915,13077.5,14480,15915,13077.5,14480,15507.5,13667.5,14707.5,15507.5,13667.5,14707.5
2023-04-09,11.8,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.72,49.68,67.504,87.8,49.68,67.256,88.12,47.824,69.2,88.128,47.824,69.152,33.344,17.792,25,33.344,17.792,25,34.968,17.984,26.728,34.968,17.984,26.728,43.008,34.56,39.176,43.008,34.56,39.176,43,36.888,39.08,43,36.888,39.08,1.53761061946903,0,0.0248138957816377,0,0,0,0.898765432098765,0,0.00443458980044346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31495.3,15525,21095,27437.5,15525,21017.5,30236.3,14945,21625,27540,14945,21610,10420,5560,7812.5,10420,5560,7812.5,10927.5,5620,8352.5,10927.5,5620,8352.5,13440,10800,12242.5,13440,10800,12242.5,13437.5,11527.5,12212.5,13437.5,11527.5,12212.5
2023-04-10,9.08,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.784,41.728,59.928,79.576,41.728,59.76,84.552,41.688,61.544,80.096,41.688,61.488,27.672,13.12,19.92,27.672,13.12,19.92,28.376,12.384,20.68,28.376,12.384,20.68,34.976,26.888,31.368,34.976,26.888,31.368,35.632,29.256,31.008,35.632,29.256,31.008,1.33491686460808,0,0.0149625935162095,0,0,0,0.885922330097087,0,0.00506329113924051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29324.18,13040,18727.5,24867.5,13040,18675,28207.86,13027.5,19232.5,25030,13027.5,19215,8647.5,4100,6225,8647.5,4100,6225,8867.5,3870,6462.5,8867.5,3870,6462.5,10930,8402.5,9802.5,10930,8402.5,9802.5,11135,9142.5,9690,11135,9142.5,9690
2023-04-11,8.96,0,0,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.688,42.248,59.2,79.072,42.248,59.096,84.28,40.976,62.016,80.368,40.976,61.976,29.448,16.272,22.544,29.448,16.272,22.544,30.144,15.92,23.928,30.144,15.92,23.928,36.112,28.648,33.344,36.112,28.648,33.344,35.744,30.576,31.4,35.744,30.576,31.4,1.42592592592593,0,0.00833333333333333,0,0,0,1.06887755102041,0,0.0079155672823219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28940.16,13202.5,18500,24710,13202.5,18467.5,28074.42,12805,19380,25115,12805,19367.5,9202.5,5085,7045,9202.5,5085,7045,9420,4975,7477.5,9420,4975,7477.5,11285,8952.5,10420,11285,8952.5,10420,11170,9555,9812.5,11170,9555,9812.5
2023-04-12,10.64,0,0,0,0,0,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,86.056,47.288,65.264,85.784,47.288,65.2,86.84,46.416,66.792,85.016,46.416,66.744,32.784,20.304,26.016,32.784,20.304,26.016,36.272,21.04,28.752,36.272,21.04,28.752,41.2,33.36,38.496,41.224,33.36,38.496,40.056,34.264,38.184,40.056,34.264,38.184,1.5546218487395,0,0.00785340314136126,0,0,0,0.903743315508021,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30573.94,14777.5,20395,26807.5,14777.5,20375,29137.38,14505,20872.5,26567.5,14505,20857.5,10245,6345,8130,10245,6345,8130,11335,6575,8985,11335,6575,8985,12881.92,10425,12030,12882.5,10425,12030,12517.5,10707.5,11932.5,12517.5,10707.5,11932.5
2023-04-13,10.78,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,87.288,50.304,67.576,86.92,50.304,67.48,87.288,46.936,68.184,87.056,46.936,68.16,35.528,22.192,29.912,35.528,22.192,29.912,38.608,23.28,31.248,38.608,23.28,31.248,43.8,37.128,41.152,43.824,37.128,41.152,41.968,35.488,40.344,41.968,35.488,40.344,1.48039215686275,0,0.0106100795755968,0,0,0,0.99748743718593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31007.38,15720,21117.5,27162.5,15720,21087.5,29644.14,14667.5,21307.5,27205,14667.5,21300,11102.5,6935,9347.5,11102.5,6935,9347.5,12065,7275,9765,12065,7275,9765,13694.42,11602.5,12860,13695,11602.5,12860,13115,11090,12607.5,13115,11090,12607.5
2023-04-14,12.54,0,0,0,0,0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.952,53.888,71.504,91.752,53.888,71.4,88.632,50.368,71.896,91.448,50.368,71.856,37.696,23.84,31.544,37.696,23.84,31.544,40.56,24.608,33.56,40.56,24.608,33.56,47.176,41.688,45.096,47.16,41.688,45.096,46.648,40.584,44.136,46.648,40.584,44.136,1.35278514588859,0,0.0118203309692671,0,0,0,0.997524752475248,0,0.00224719101123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32136.34,16840,22345,28672.5,16840,22312.5,30680.02,15740,22467.5,28577.5,15740,22455,11780,7450,9857.5,11780,7450,9857.5,12675,7690,10487.5,12675,7690,10487.5,14742.5,13027.5,14092.5,14737.5,13027.5,14092.5,14577.5,12682.5,13792.5,14577.5,12682.5,13792.5
2023-04-15,16.1,0,0.02,0,0,0,12.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,90.888,59.944,76.632,98.488,59.944,76.584,90.16,55.632,77.84,98.456,55.632,78.432,38.888,23.424,31.736,38.888,23.424,31.736,39.672,24.808,33.44,39.672,24.808,33.44,48.608,42.088,47.56,48.688,42.088,47.56,49.336,41.096,44.96,49.336,41.096,44.96,1.26172839506173,0,0.00647948164146868,0,0,0,0.795212765957447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33973.1,18732.5,23954.42,30777.5,18732.5,23932.5,32500,17385,24463.4,30767.5,17385,24510,12152.5,7320,9917.5,12152.5,7320,9917.5,12397.5,7752.5,10450,12397.5,7752.5,10450,15210.76,13152.5,14862.5,15215,13152.5,14862.5,15417.5,12842.5,14050,15417.5,12842.5,14050
2023-04-16,12.5,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.104,49.624,67.456,88.488,49.624,67.392,87.88,46.352,69.672,89.28,46.352,69.472,32.888,17.448,25.704,32.888,17.448,25.704,34.248,17.464,26.168,34.248,17.464,26.168,42.56,35.472,41.784,42.544,35.472,41.784,42.368,34.368,39.496,42.368,34.368,39.496,1.29241071428571,0,0.0144927536231884,0,0,0,0.918072289156627,0,0.00655021834061135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0,0,0,0,0,31857.5,15507.5,21080,27652.5,15507.5,21060,30701.06,14485,21772.5,27900,14485,21710,10277.5,5452.5,8032.5,10277.5,5452.5,8032.5,10702.5,5457.5,8177.5,10702.5,5457.5,8177.5,13300,11085,13057.5,13295,11085,13057.5,13240,10740,12342.5,13240,10740,12342.5
2023-04-17,9.82,0,0,0,0,0,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.816,42.128,60.256,80.032,42.128,60.232,84.832,39.96,61.424,81.288,39.96,61.304,27.048,13.104,20.656,27.048,13.104,20.656,27.8,12.976,21.048,27.8,12.976,21.048,35.144,27.688,33.544,35.128,27.688,33.544,33.888,27.4,31.384,33.888,27.4,31.384,1.32798165137615,0,0.00263852242744063,0,0,0,0.925,0,0.0147420147420147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29590.22,13165,18830,25010,13165,18822.5,28786.68,12487.5,19195,25402.5,12487.5,19157.5,8452.5,4095,6455,8452.5,4095,6455,8687.5,4055,6577.5,8687.5,4055,6577.5,10982.5,8652.5,10482.5,10977.5,8652.5,10482.5,10590,8562.5,9807.5,10590,8562.5,9807.5
2023-04-18,9.3,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.808,41.64,59.608,78.816,41.64,59.56,84.264,41.224,60.992,80.488,41.224,60.912,30.008,16.448,24.008,30.008,16.448,24.008,30.256,17.08,24.64,30.256,17.08,24.64,37.184,30.696,35.096,37.176,30.696,35.096,36.008,29.496,32.696,36.008,29.496,32.696,1.61772151898734,0,0.0100502512562814,0,0,0,1.0852534562212,0,0.00797872340425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29095.3,13012.5,18627.5,24630,13012.5,18612.5,28387.74,12882.5,19060,25152.5,12882.5,19035,9377.5,5140,7502.5,9377.5,5140,7502.5,9455,5337.5,7700,9455,5337.5,7700,11620,9592.5,10967.5,11617.5,9592.5,10967.5,11252.5,9217.5,10217.5,11252.5,9217.5,10217.5
2023-04-19,9.9,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.512,47.176,63.304,82.48,47.176,63.264,86.016,45.848,65.536,84.744,45.848,65.488,35.136,21.12,28.368,35.136,21.12,28.368,34.792,22.072,27.952,34.792,22.072,27.952,42.712,36.384,40.624,42.712,36.384,40.624,40.208,34.408,37.632,40.208,34.408,37.632,1.4366576819407,0,0.00512820512820513,0,0,0,1.11435523114355,0,0.00831024930747922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29835.4,14742.5,19782.5,25775,14742.5,19770,29260.48,14327.5,20480,26482.5,14327.5,20465,10980,6600,8865,10980,6600,8865,10872.5,6897.5,8735,10872.5,6897.5,8735,13347.5,11370,12695,13347.5,11370,12695,12565,10752.5,11760,12565,10752.5,11760
2023-04-20,10.9,0,0,0,0,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.864,48.712,65.8,85.712,48.712,65.768,86.784,46.464,67.048,86.264,46.464,67,38.528,22.584,30.744,38.528,22.584,30.744,37.664,24.232,30.624,37.664,24.232,30.624,46.256,38.328,43.208,46.24,38.328,43.208,42.312,35.784,39.528,42.312,35.784,39.528,1.22146118721461,0,0.00568181818181818,0,0,0,1.03341902313625,0,0.00554016620498615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30603.9,15222.5,20562.5,26785,15222.5,20552.5,29687.32,14520,20952.5,26957.5,14520,20937.5,12040,7057.5,9607.5,12040,7057.5,9607.5,11770,7572.5,9570,11770,7572.5,9570,14455,11977.5,13502.5,14450,11977.5,13502.5,13222.5,11182.5,12352.5,13222.5,11182.5,12352.5
2023-04-21,12.26,0,0.18,0,0,0,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,87.704,52.744,71.216,89.56,52.744,71.488,88.352,52.296,70.328,90.024,52.296,70.272,39.752,24.648,31.792,39.752,24.648,31.792,38.76,24.496,31.92,38.76,24.496,31.92,49.384,43.416,47.216,49.416,43.416,47.216,46.696,39.624,44.04,46.696,39.624,44.04,1.36754176610979,0,0.00255754475703325,0,0,0,0.989974937343358,0,0.00464037122969838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31649.46,16482.5,22317.28,27987.5,16482.5,22340,30537.16,16342.5,21977.5,28132.5,16342.5,21960,12422.5,7702.5,9935,12422.5,7702.5,9935,12112.5,7655,9975,12112.5,7655,9975,15439.42,13567.5,14755,15442.5,13567.5,14755,14592.5,12382.5,13762.5,14592.5,12382.5,13762.5
2023-04-22,15.46,0,0.62,0,0,0,11.24,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.84,58.392,78.912,96.8,58.392,79.872,90.032,59.2,76.768,95.88,59.2,77.032,40.224,23.92,33.272,40.224,23.92,33.272,40.128,23.16,32.224,40.128,23.16,32.224,49.704,42.816,47.752,49.664,42.816,47.752,49.088,42.048,46.112,49.088,42.048,46.112,1.36482939632546,0,0.00465116279069767,0,0,0,0.985645933014354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271739130434783,0,0,0,0,0,0,0,0,0,0,0,33424.16,18247.5,24874.52,30250,18247.5,24960,32024.04,18500,24052.28,29962.5,18500,24072.5,12570,7475,10397.5,12570,7475,10397.5,12540,7237.5,10070,12540,7237.5,10070,15532.5,13380,14922.5,15520,13380,14922.5,15340,13140,14410,15340,13140,14410
2023-04-23,12.36,0,0.1,0,0,0,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.64,48.712,69.568,87.92,48.712,69.344,87.792,49.2,67.728,87.48,49.2,67.624,33.776,17.256,26.2,33.776,17.256,26.2,33.664,16.088,25.464,33.664,16.088,25.464,41.344,35.392,40.648,41.336,35.392,40.648,42.32,35.04,39.72,42.32,35.04,39.72,1.51207729468599,0,0.0112359550561798,0,0,0,0.915632754342432,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259067357512953,0,0,0,0,0,0,0,0,0,0,0,31664.06,15222.5,21774.6,27475,15222.5,21670,30189.16,15375,21165,27337.5,15375,21132.5,10555,5392.5,8187.5,10555,5392.5,8187.5,10520,5027.5,7957.5,10520,5027.5,7957.5,12920,11060,12702.5,12917.5,11060,12702.5,13225,10950,12412.5,13225,10950,12412.5
2023-04-24,9.46,0,0.02,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.536,40.328,60.576,78.88,40.328,60.36,84.168,41.608,59.088,79.496,41.608,59.048,27.84,12.872,20.496,27.84,12.872,20.496,28.52,11.856,19.496,28.52,11.856,19.496,33.456,27.544,32.656,33.44,27.544,32.656,34.44,27.312,31.928,34.44,27.312,31.928,1.59518072289157,0,0.010443864229765,0,0,0,1.11568123393316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29378.16,12602.5,18936.92,24650,12602.5,18862.5,28101.7,13002.5,18465,24842.5,13002.5,18452.5,8700,4022.5,6405,8700,4022.5,6405,8912.5,3705,6092.5,8912.5,3705,6092.5,10455,8607.5,10205,10450,8607.5,10205,10762.5,8535,9977.5,10762.5,8535,9977.5
2023-04-25,8.88,0,0.04,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.256,40.856,60.768,77.832,40.856,60.696,83.84,41.176,59.128,79.208,41.176,59.088,30.072,16.968,22.96,30.072,16.968,22.96,30.808,15.896,22.896,30.808,15.896,22.896,35.008,29.408,33.976,35.008,29.408,33.976,35.248,29.04,32.584,35.248,29.04,32.584,1.46091644204852,0,0.0172413793103448,0,0,0,0.930864197530864,0,0.00552486187845304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28777.48,12767.5,19003.84,24322.5,12767.5,18967.5,27757,12867.5,18477.5,24752.5,12867.5,18465,9397.5,5302.5,7175,9397.5,5302.5,7175,9627.5,4967.5,7155,9627.5,4967.5,7155,10940,9190,10617.5,10940,9190,10617.5,11015,9075,10182.5,11015,9075,10182.5
2023-04-26,9.68,0,0.02,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.864,46.72,65.336,83.536,46.72,65.232,85.576,46.2,63.656,82.784,46.2,63.608,35.184,23,27.312,35.184,23,27.312,34.744,21.368,29.088,34.744,21.368,29.088,39.68,33.768,38.696,39.672,33.768,38.696,40.84,34.96,37.592,40.84,34.96,37.592,1.57105263157895,0,0.010498687664042,0,0,0,0.893827160493827,0,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357142857142857,0,0,0,0,0,0,0,0,0,0,0,30181.78,14600,20424.42,26105,14600,20385,28645.5,14437.5,19892.5,25870,14437.5,19877.5,10995,7187.5,8535,10995,7187.5,8535,10857.5,6677.5,9090,10857.5,6677.5,9090,12400,10552.5,12092.5,12397.5,10552.5,12092.5,12762.5,10925,11747.5,12762.5,10925,11747.5
